tag_id,utc,lat,dir1,lon,dir2,lat2,dir3,lon2,dir4,Day of Year,Depth (m),Distance (km),Cummulative (km),Hours,Cummulative (days),Speed (kph)
165535a,3/05/2017 15:34,-21.7,S,114.765,E,-21.7,S,114.765,E,123,-10.1,1.56,5296.09,3.45,155.61,0.45
165535a,4/05/2017 2:44,-21.722,S,114.777,E,-21.722,S,114.777,E,124,-2.7,2.75,5298.84,11.17,156.07,0.25
165535a,4/05/2017 10:03,-21.723,S,114.766,E,-21.723,S,114.766,E,124,-0.89,1.14,5299.98,7.32,156.38,0.16
165535a,4/05/2017 11:28,-21.725,S,114.764,E,-21.725,S,114.764,E,124,-0.66,0.3,5300.28,1.41,156.44,0.21
165535a,4/05/2017 13:29,-21.722,S,114.758,E,-21.722,S,114.758,E,124,-1.37,0.7,5300.98,2.02,156.52,0.35
165535a,5/05/2017 11:15,-21.71,S,114.731,E,-21.71,S,114.731,E,125,-10.79,3.1,5304.08,21.77,157.43,0.14
165535a,5/05/2017 11:15,-21.718,S,114.751,E,-21.718,S,114.751,E,125,-1.91,2.25,5306.33,0,157.43,0
165535a,5/05/2017 14:03,-21.716,S,114.751,E,-21.716,S,114.751,E,125,-2.36,0.22,5306.55,2.8,157.54,0.08
165535a,6/05/2017 9:22,-21.725,S,114.765,E,-21.725,S,114.765,E,126,-0.6,1.76,5308.31,19.31,158.35,0.09
165535a,6/05/2017 22:37,-21.721,S,114.765,E,-21.721,S,114.765,E,126,-1.27,0.45,5308.76,13.26,158.9,0.03
165535a,7/05/2017 7:26,-21.718,S,114.759,E,-21.718,S,114.759,E,127,-1.83,0.7,5309.46,8.81,159.27,0.08
165535a,7/05/2017 9:08,-21.723,S,114.774,E,-21.723,S,114.774,E,127,-2.01,1.65,5311.11,1.7,159.34,0.97
165535a,7/05/2017 11:00,-21.725,S,114.778,E,-21.725,S,114.778,E,127,-2.2,0.47,5311.58,1.86,159.42,0.25
165535a,7/05/2017 12:14,-21.726,S,114.786,E,-21.726,S,114.786,E,127,-3.08,0.83,5312.41,1.23,159.47,0.67
165535a,7/05/2017 14:11,-21.712,S,114.803,E,-21.712,S,114.803,E,127,-9.14,2.35,5314.76,1.95,159.55,1.2
165535a,7/05/2017 22:07,-21.705,S,114.844,E,-21.705,S,114.844,E,127,-11.13,4.31,5319.07,7.94,159.88,0.54
165535a,8/05/2017 12:23,-21.709,S,114.801,E,-21.709,S,114.801,E,128,-10.28,4.47,5323.54,14.26,160.47,0.31
165535a,8/05/2017 14:44,-21.691,S,114.832,E,-21.691,S,114.832,E,128,-20.85,3.78,5327.32,2.35,160.57,1.61
165535a,8/05/2017 15:29,-21.693,S,114.828,E,-21.693,S,114.828,E,128,-19.35,0.47,5327.79,0.76,160.6,0.62
165535a,8/05/2017 22:59,-21.677,S,114.843,E,-21.677,S,114.843,E,128,-30.26,2.36,5330.15,7.5,160.92,0.31
165535a,9/05/2017 10:19,-21.73,S,114.804,E,-21.73,S,114.804,E,129,-3.85,7.15,5337.3,11.33,161.39,0.63
165535a,9/05/2017 21:04,-21.72,S,114.768,E,-21.72,S,114.768,E,129,-1.62,3.89,5341.19,10.75,161.84,0.36
165535a,9/05/2017 22:28,-21.723,S,114.767,E,-21.723,S,114.767,E,129,-0.91,0.35,5341.54,1.4,161.89,0.25
165535a,10/05/2017 2:21,-21.725,S,114.767,E,-21.725,S,114.767,E,130,-0.55,0.22,5341.76,3.89,162.06,0.06
165535a,10/05/2017 6:51,-21.727,S,114.766,E,-21.727,S,114.766,E,130,-0.19,0.25,5342.01,4.49,162.24,0.06
165535a,10/05/2017 9:50,-21.725,S,114.765,E,-21.725,S,114.765,E,130,-0.6,0.25,5342.26,2.99,162.37,0.08
165535a,10/05/2017 12:00,-21.721,S,114.763,E,-21.721,S,114.763,E,130,-1.33,0.49,5342.75,2.16,162.46,0.23
165535a,11/05/2017 9:21,-21.704,S,114.758,E,-21.704,S,114.758,E,131,-8.48,1.96,5344.71,21.36,163.35,0.09
165535a,11/05/2017 10:13,-21.712,S,114.767,E,-21.712,S,114.767,E,131,-4.29,1.29,5346,0.87,163.38,1.48
165535a,11/05/2017 21:36,-21.733,S,114.791,E,-21.733,S,114.791,E,131,-2,3.41,5349.41,11.38,163.86,0.3
165535a,12/05/2017 8:09,-21.736,S,114.788,E,-21.736,S,114.788,E,132,-1.24,0.46,5349.87,10.55,164.3,0.04
165535a,12/05/2017 9:56,-21.732,S,114.783,E,-21.732,S,114.783,E,132,-1.28,0.68,5350.55,1.79,164.37,0.38
165535a,12/05/2017 15:49,-21.735,S,114.78,E,-21.735,S,114.78,E,132,-0.44,0.46,5351.01,5.88,164.62,0.08
165535a,13/05/2017 9:54,-21.732,S,114.734,E,-21.732,S,114.734,E,133,-4.11,4.77,5355.78,18.08,165.37,0.26
165535a,13/05/2017 20:50,-21.737,S,114.773,E,-21.737,S,114.773,E,133,0.41,4.07,5359.85,10.94,165.83,0.37
165535a,13/05/2017 22:33,-21.723,S,114.772,E,-21.723,S,114.772,E,133,-1.7,1.56,5361.41,1.72,165.9,0.91
165535a,14/05/2017 11:20,-21.707,S,114.781,E,-21.707,S,114.781,E,134,-8.22,2.01,5363.42,12.79,166.43,0.16
165535a,14/05/2017 12:54,-21.733,S,114.777,E,-21.733,S,114.777,E,134,-0.31,2.92,5366.34,1.55,166.5,1.88
165535a,15/05/2017 13:08,-21.737,S,114.768,E,-21.737,S,114.768,E,135,0.88,1.03,5367.37,24.24,167.51,0.04
165535a,15/05/2017 21:40,-21.73,S,114.773,E,-21.73,S,114.773,E,135,-0.44,0.94,5368.31,8.54,167.86,0.11
165535a,15/05/2017 22:25,-21.726,S,114.772,E,-21.726,S,114.772,E,135,-1.1,0.46,5368.77,0.74,167.89,0.62
165535a,16/05/2017 10:49,-21.73,S,114.77,E,-21.73,S,114.77,E,136,-0.04,0.49,5369.26,12.41,168.41,0.04
165535a,16/05/2017 22:21,-21.718,S,114.762,E,-21.718,S,114.762,E,136,-1.8,1.57,5370.83,11.54,168.89,0.14
165535a,17/05/2017 11:19,-21.718,S,114.764,E,-21.718,S,114.764,E,137,-1.79,0.21,5371.04,12.96,169.43,0.02
165535a,17/05/2017 20:13,-21.738,S,114.787,E,-21.738,S,114.787,E,137,-0.88,3.26,5374.3,8.9,169.8,0.37
165535a,18/05/2017 15:25,-21.732,S,114.774,E,-21.732,S,114.774,E,138,-0.16,1.5,5375.8,19.18,170.6,0.08
165535a,19/05/2017 10:16,-21.729,S,114.775,E,-21.729,S,114.775,E,139,-0.91,0.35,5376.15,18.85,171.39,0.02
165535a,19/05/2017 12:09,-21.735,S,114.766,E,-21.735,S,114.766,E,139,0.93,1.15,5377.3,1.88,171.46,0.61
165535a,19/05/2017 14:14,-21.738,S,114.761,E,-21.738,S,114.761,E,139,0.51,0.62,5377.92,2.09,171.55,0.3
165535a,19/05/2017 18:11,-21.724,S,114.761,E,-21.724,S,114.761,E,139,-0.98,1.56,5379.48,3.94,171.72,0.4
165535a,20/05/2017 22:55,-21.717,S,114.762,E,-21.717,S,114.762,E,140,-1.95,0.79,5380.27,28.74,172.91,0.03
165535a,22/05/2017 22:36,-21.703,S,114.799,E,-21.703,S,114.799,E,142,-12.57,4.13,5384.4,47.68,174.9,0.09
165535a,22/05/2017 22:36,-21.737,S,114.769,E,-21.737,S,114.769,E,142,0.78,4.89,5389.29,0.01,174.9,978
165535a,23/05/2017 11:28,-21.735,S,114.689,E,-21.735,S,114.689,E,143,-12.78,8.28,5397.57,12.87,175.44,0.64
165535a,23/05/2017 23:44,-21.746,S,114.717,E,-21.746,S,114.717,E,143,-5.66,3.14,5400.71,12.26,175.95,0.26
165535a,24/05/2017 0:54,-21.722,S,114.74,E,-21.722,S,114.74,E,144,-4.3,3.58,5404.29,1.16,176,3.07
165535a,24/05/2017 7:42,-21.68,S,114.78,E,-21.68,S,114.78,E,144,-20.2,6.24,5410.53,6.79,176.28,0.92
165535a,24/05/2017 14:09,-21.652,S,114.806,E,-21.652,S,114.806,E,144,-31.44,4.12,5414.65,6.46,176.55,0.64
165535a,24/05/2017 22:15,-21.713,S,114.783,E,-21.713,S,114.783,E,144,-6.27,7.2,5421.85,8.1,176.89,0.89
165535a,25/05/2017 2:10,-21.71,S,114.789,E,-21.71,S,114.789,E,145,-8.22,0.7,5422.55,3.91,177.05,0.18
165535a,25/05/2017 7:23,-21.729,S,114.767,E,-21.729,S,114.767,E,145,0.17,3.11,5425.66,5.21,177.27,0.6
165535a,25/05/2017 22:09,-21.727,S,114.772,E,-21.727,S,114.772,E,145,-0.9,0.56,5426.22,14.77,177.88,0.04
165535a,26/05/2017 10:39,-21.729,S,114.778,E,-21.729,S,114.778,E,146,-1.32,0.66,5426.88,12.51,178.4,0.05
165535a,26/05/2017 21:56,-21.735,S,114.775,E,-21.735,S,114.775,E,146,0.1,0.74,5427.62,11.28,178.87,0.07
165535a,27/05/2017 10:30,-21.732,S,114.774,E,-21.732,S,114.774,E,147,-0.16,0.35,5427.97,12.56,179.4,0.03
165535a,27/05/2017 10:30,-21.734,S,114.773,E,-21.734,S,114.773,E,147,0.27,0.25,5428.22,0,179.4,0
165535a,27/05/2017 15:38,-21.733,S,114.777,E,-21.733,S,114.777,E,147,-0.31,0.43,5428.65,5.14,179.61,0.08
165535a,28/05/2017 6:53,-21.732,S,114.771,E,-21.732,S,114.771,E,148,0.22,0.63,5429.28,15.25,180.25,0.04
165535a,30/05/2017 21:47,-21.715,S,114.743,E,-21.715,S,114.743,E,150,-4.96,3.46,5432.74,62.9,182.87,0.06
165535a,30/05/2017 22:02,-21.716,S,114.737,E,-21.716,S,114.737,E,150,-6.23,0.63,5433.37,0.26,182.88,2.42
165535a,1/06/2017 13:51,-21.736,S,114.751,E,-21.736,S,114.751,E,152,-0.58,2.66,5436.03,39.81,184.54,0.07
165535a,1/06/2017 19:01,-21.73,S,114.781,E,-21.73,S,114.781,E,152,-1.49,3.17,5439.2,5.16,184.75,0.61
165535a,2/06/2017 9:12,-21.713,S,114.785,E,-21.713,S,114.785,E,153,-6.54,1.94,5441.14,14.19,185.34,0.14
165535a,2/06/2017 13:36,-21.715,S,114.774,E,-21.715,S,114.774,E,153,-4.03,1.16,5442.3,4.4,185.53,0.26
165535a,2/06/2017 15:15,-21.715,S,114.774,E,-21.715,S,114.774,E,153,-4.03,0,5442.3,1.65,185.59,0
165535a,2/06/2017 18:46,-21.725,S,114.759,E,-21.725,S,114.759,E,153,-0.96,1.91,5444.21,3.51,185.74,0.54
165535a,2/06/2017 20:53,-21.726,S,114.757,E,-21.726,S,114.757,E,153,-0.97,0.23,5444.44,2.13,185.83,0.11
165535a,2/06/2017 21:59,-21.729,S,114.751,E,-21.729,S,114.751,E,153,-1.17,0.7,5445.14,1.09,185.87,0.64
165535a,4/06/2017 12:08,-21.715,S,114.752,E,-21.715,S,114.752,E,155,-2.89,1.56,5446.7,38.16,187.46,0.04
165535a,4/06/2017 12:09,-21.715,S,114.773,E,-21.715,S,114.773,E,155,-3.86,2.17,5448.87,0,187.46,520.8
165535a,4/06/2017 12:54,-21.716,S,114.772,E,-21.716,S,114.772,E,155,-3.25,0.15,5449.02,0.75,187.5,0.2
165535a,4/06/2017 18:28,-21.731,S,114.832,E,-21.731,S,114.832,E,155,-2.78,6.43,5455.45,5.58,187.73,1.15
165535a,4/06/2017 21:42,-21.727,S,114.831,E,-21.727,S,114.831,E,155,-4.04,0.46,5455.91,3.23,187.86,0.14
165535a,4/06/2017 22:31,-21.728,S,114.825,E,-21.728,S,114.825,E,155,-4.1,0.63,5456.54,0.8,187.9,0.79
165535a,4/06/2017 23:17,-21.729,S,114.823,E,-21.729,S,114.823,E,155,-3.92,0.23,5456.77,0.77,187.93,0.3
165535a,4/06/2017 23:29,-21.728,S,114.824,E,-21.728,S,114.824,E,155,-4.16,0.15,5456.92,0.2,187.94,0.73
165535a,5/06/2017 1:43,-21.723,S,114.786,E,-21.723,S,114.786,E,156,-3.8,3.97,5460.89,2.24,188.03,1.78
165535a,5/06/2017 10:05,-21.713,S,114.739,E,-21.713,S,114.739,E,156,-7.13,4.99,5465.88,8.36,188.38,0.6
165535a,5/06/2017 14:06,-21.715,S,114.732,E,-21.715,S,114.732,E,156,-8.18,0.76,5466.64,4.03,188.55,0.19
165535a,5/06/2017 23:14,-21.715,S,114.688,E,-21.715,S,114.688,E,156,-15.72,4.55,5471.19,9.13,188.93,0.5
165535a,6/06/2017 10:53,-21.749,S,114.683,E,-21.749,S,114.683,E,157,-12.18,3.82,5475.01,11.65,189.41,0.33
165535a,6/06/2017 19:50,-21.747,S,114.663,E,-21.747,S,114.663,E,157,-16.16,2.08,5477.09,8.95,189.78,0.23
165535a,6/06/2017 23:13,-21.724,S,114.683,E,-21.724,S,114.683,E,157,-15.17,3.29,5480.38,3.38,189.93,0.97
165535a,7/06/2017 1:00,-21.727,S,114.687,E,-21.727,S,114.687,E,158,-14.18,0.53,5480.91,1.79,190,0.3
165535a,7/06/2017 6:38,-21.736,S,114.724,E,-21.736,S,114.724,E,158,-5.83,3.96,5484.87,5.63,190.23,0.7
165535a,7/06/2017 22:38,-21.739,S,114.728,E,-21.739,S,114.728,E,158,-4.49,0.53,5485.4,16.01,190.9,0.03
165535a,8/06/2017 10:28,-21.737,S,114.733,E,-21.737,S,114.733,E,159,-3.64,0.56,5485.96,11.83,191.39,0.05
165535a,8/06/2017 12:12,-21.74,S,114.735,E,-21.74,S,114.735,E,159,-2.9,0.39,5486.35,1.73,191.47,0.23
165535a,8/06/2017 22:12,-21.742,S,114.744,E,-21.742,S,114.744,E,159,-1.04,0.96,5487.31,10.01,191.88,0.1
165535a,10/06/2017 20:42,-21.721,S,114.746,E,-21.721,S,114.746,E,161,-2.82,2.35,5489.66,46.49,193.82,0.05
165535a,11/06/2017 0:03,-21.721,S,114.752,E,-21.721,S,114.752,E,162,-1.68,0.62,5490.28,3.34,193.96,0.19
165535a,11/06/2017 14:40,-21.723,S,114.764,E,-21.723,S,114.764,E,162,-0.98,1.26,5491.54,14.62,194.57,0.09
165535a,11/06/2017 22:06,-21.723,S,114.767,E,-21.723,S,114.767,E,162,-0.91,0.31,5491.85,7.44,194.88,0.04
165535a,11/06/2017 22:06,-21.723,S,114.76,E,-21.723,S,114.76,E,162,-1.16,0.72,5492.57,0,194.88,0
165535a,12/06/2017 2:39,-21.725,S,114.761,E,-21.725,S,114.761,E,163,-0.84,0.25,5492.82,4.56,195.07,0.05
165535a,12/06/2017 23:21,-21.721,S,114.759,E,-21.721,S,114.759,E,163,-1.46,0.49,5493.31,20.69,195.93,0.02
165535a,13/06/2017 21:20,-21.724,S,114.76,E,-21.724,S,114.76,E,164,-1.03,0.35,5493.66,21.99,196.85,0.02
165535a,13/06/2017 22:55,-21.728,S,114.761,E,-21.728,S,114.761,E,164,-0.42,0.46,5494.12,1.58,196.91,0.29
165535a,13/06/2017 22:55,-21.729,S,114.761,E,-21.729,S,114.761,E,164,-0.28,0.11,5494.23,0,196.91,0
165535a,14/06/2017 1:55,-21.731,S,114.761,E,-21.731,S,114.761,E,165,0,0.22,5494.45,2.99,197.04,0.07
165535a,16/06/2017 17:51,-21.741,S,114.724,E,-21.741,S,114.724,E,167,-5.06,3.98,5498.43,63.94,199.7,0.06
165535a,17/06/2017 0:28,-21.745,S,114.723,E,-21.745,S,114.723,E,168,-4.65,0.46,5498.89,6.62,199.98,0.07
165535a,17/06/2017 0:54,-21.729,S,114.781,E,-21.729,S,114.781,E,168,-1.72,6.26,5505.15,0.44,200,14.33
165535a,17/06/2017 1:46,-21.728,S,114.782,E,-21.728,S,114.782,E,168,-2.09,0.15,5505.3,0.87,200.03,0.17
165535a,17/06/2017 8:01,-21.723,S,114.777,E,-21.723,S,114.777,E,168,-2.48,0.76,5506.06,6.25,200.29,0.12
165535a,17/06/2017 10:12,-21.722,S,114.781,E,-21.722,S,114.781,E,168,-3.34,0.43,5506.49,2.17,200.38,0.2
165535a,17/06/2017 11:25,-21.719,S,114.78,E,-21.719,S,114.78,E,168,-3.87,0.35,5506.84,1.22,200.43,0.29
165535a,17/06/2017 13:19,-21.717,S,114.779,E,-21.717,S,114.779,E,168,-4.15,0.25,5507.09,1.91,200.51,0.13
165535a,17/06/2017 15:03,-21.719,S,114.773,E,-21.719,S,114.773,E,168,-2.67,0.66,5507.75,1.73,200.59,0.38
165535a,18/06/2017 2:18,-21.727,S,114.768,E,-21.727,S,114.768,E,169,-0.33,1.03,5508.78,11.25,201.05,0.09
165535a,18/06/2017 7:52,-21.724,S,114.766,E,-21.724,S,114.766,E,169,-0.72,0.39,5509.17,5.58,201.29,0.07
165535a,18/06/2017 9:43,-21.723,S,114.765,E,-21.723,S,114.765,E,169,-0.94,0.15,5509.32,1.85,201.36,0.08
165535a,18/06/2017 11:25,-21.723,S,114.767,E,-21.723,S,114.767,E,169,-0.91,0.21,5509.53,1.69,201.43,0.12
165535a,18/06/2017 22:00,-21.718,S,114.767,E,-21.718,S,114.767,E,169,-1.82,0.56,5510.09,10.58,201.88,0.05
165535a,18/06/2017 22:27,-21.725,S,114.765,E,-21.725,S,114.765,E,169,-0.6,0.81,5510.9,0.45,201.89,1.78
165535a,19/06/2017 1:08,-21.721,S,114.765,E,-21.721,S,114.765,E,170,-1.27,0.45,5511.35,2.69,202.01,0.17
165535a,19/06/2017 1:55,-21.723,S,114.763,E,-21.723,S,114.763,E,170,-1.03,0.3,5511.65,0.78,202.04,0.38
165535a,19/06/2017 11:04,-21.729,S,114.759,E,-21.729,S,114.759,E,170,-0.46,0.79,5512.44,9.14,202.42,0.09
165535a,19/06/2017 12:47,-21.728,S,114.761,E,-21.728,S,114.761,E,170,-0.42,0.23,5512.67,1.72,202.49,0.13
165535a,19/06/2017 20:39,-21.724,S,114.749,E,-21.724,S,114.749,E,170,-1.81,1.32,5513.99,7.87,202.82,0.17
165535a,19/06/2017 22:13,-21.724,S,114.752,E,-21.724,S,114.752,E,170,-1.45,0.31,5514.3,1.57,202.88,0.2
165535a,19/06/2017 23:01,-21.725,S,114.752,E,-21.725,S,114.752,E,170,-1.38,0.11,5514.41,0.8,202.92,0.14
165535a,19/06/2017 23:44,-21.721,S,114.757,E,-21.721,S,114.757,E,170,-1.52,0.68,5515.09,0.71,202.95,0.95
165535a,20/06/2017 9:07,-21.728,S,114.775,E,-21.728,S,114.775,E,171,-1.12,2.02,5517.11,9.38,203.34,0.22
165535a,20/06/2017 10:12,-21.726,S,114.776,E,-21.726,S,114.776,E,171,-1.69,0.25,5517.36,1.09,203.38,0.23
165535a,20/06/2017 20:21,-21.723,S,114.795,E,-21.723,S,114.795,E,171,-4.88,1.99,5519.35,10.15,203.81,0.2
165535a,20/06/2017 21:37,-21.719,S,114.772,E,-21.719,S,114.772,E,171,-2.5,2.42,5521.77,1.26,203.86,1.92
165535a,20/06/2017 22:31,-21.718,S,114.772,E,-21.718,S,114.772,E,171,-2.69,0.11,5521.88,0.9,203.9,0.12
165535a,21/06/2017 7:19,-21.714,S,114.756,E,-21.714,S,114.756,E,172,-3.38,1.71,5523.59,8.79,204.26,0.19
165535a,21/06/2017 8:55,-21.721,S,114.771,E,-21.721,S,114.771,E,172,-1.93,1.74,5525.33,1.6,204.33,1.09
165535a,21/06/2017 13:39,-21.726,S,114.768,E,-21.726,S,114.768,E,172,-0.52,0.64,5525.97,4.73,204.53,0.14
165535a,21/06/2017 15:17,-21.726,S,114.767,E,-21.726,S,114.767,E,172,-0.37,0.1,5526.07,1.63,204.6,0.06
165535a,21/06/2017 20:08,-21.726,S,114.766,E,-21.726,S,114.766,E,172,-0.36,0.1,5526.17,4.85,204.8,0.02
165535a,22/06/2017 7:04,-21.731,S,114.781,E,-21.731,S,114.781,E,173,-1.26,1.65,5527.82,10.93,205.25,0.15
165535a,22/06/2017 21:30,-21.702,S,114.75,E,-21.702,S,114.75,E,173,-9.92,4.55,5532.37,14.44,205.85,0.32
165535a,22/06/2017 22:28,-21.71,S,114.737,E,-21.71,S,114.737,E,173,-9.19,1.61,5533.98,0.97,205.9,1.66
165535a,22/06/2017 23:09,-21.716,S,114.737,E,-21.716,S,114.737,E,173,-6.23,0.67,5534.65,0.68,205.92,0.98
165535a,23/06/2017 22:40,-21.713,S,114.729,E,-21.713,S,114.729,E,174,-9.95,0.89,5535.54,23.52,206.9,0.04
165535a,24/06/2017 11:30,-21.724,S,114.755,E,-21.724,S,114.755,E,175,-1.3,2.95,5538.49,12.82,207.44,0.23
165535a,24/06/2017 22:11,-21.727,S,114.749,E,-21.727,S,114.749,E,175,-1.61,0.7,5539.19,10.7,207.88,0.07
165535a,24/06/2017 22:53,-21.728,S,114.753,E,-21.728,S,114.753,E,175,-1.08,0.43,5539.62,0.7,207.91,0.61
165535a,26/06/2017 19:21,-21.718,S,114.753,E,-21.718,S,114.753,E,177,-1.89,1.11,5540.73,44.46,209.76,0.02
165535a,27/06/2017 2:34,-21.748,S,114.79,E,-21.748,S,114.79,E,178,-0.04,5.08,5545.81,7.22,210.07,0.7
165535a,27/06/2017 9:58,-21.757,S,114.801,E,-21.757,S,114.801,E,178,0.83,1.52,5547.33,7.39,210.37,0.21
165535a,27/06/2017 22:29,-21.769,S,114.806,E,-21.769,S,114.806,E,178,4.49,1.43,5548.76,12.52,210.9,0.11
165535a,27/06/2017 23:53,-21.724,S,114.789,E,-21.724,S,114.789,E,178,-3.92,5.31,5554.07,1.4,210.95,3.8
165535a,28/06/2017 12:39,-21.695,S,114.718,E,-21.695,S,114.718,E,179,-20.48,8.02,5562.09,12.77,211.49,0.63
165535a,28/06/2017 21:45,-21.712,S,114.746,E,-21.712,S,114.746,E,179,-5.65,3.46,5565.55,9.1,211.86,0.38
165535a,29/06/2017 1:51,-21.713,S,114.755,E,-21.713,S,114.755,E,180,-3.91,0.94,5566.49,4.1,212.04,0.23
165535a,29/06/2017 20:20,-21.687,S,114.716,E,-21.687,S,114.716,E,180,-24.94,4.96,5571.45,18.48,212.81,0.27
165535a,29/06/2017 22:53,-21.73,S,114.765,E,-21.73,S,114.765,E,180,0.24,6.97,5578.42,2.55,212.91,2.74
165535a,29/06/2017 22:53,-21.721,S,114.755,E,-21.721,S,114.755,E,180,-1.58,1.44,5579.86,0.01,212.91,192
165535a,30/06/2017 11:24,-21.725,S,114.766,E,-21.725,S,114.766,E,181,-0.54,1.22,5581.08,12.51,213.43,0.1
165535a,1/07/2017 13:30,-21.7,S,114.766,E,-21.7,S,114.766,E,182,-10.04,2.78,5583.86,26.1,214.52,0.11
165535a,1/07/2017 18:18,-21.718,S,114.776,E,-21.718,S,114.776,E,182,-3.4,2.25,5586.11,4.8,214.72,0.47
165535a,2/07/2017 14:05,-21.718,S,114.779,E,-21.718,S,114.779,E,183,-3.92,0.31,5586.42,19.79,215.55,0.02
165535a,3/07/2017 0:28,-21.72,S,114.782,E,-21.72,S,114.782,E,184,-3.98,0.38,5586.8,10.37,215.98,0.04
165535a,3/07/2017 6:36,-21.726,S,114.799,E,-21.726,S,114.799,E,184,-4.64,1.88,5588.68,6.15,216.23,0.31
165535a,3/07/2017 8:18,-21.721,S,114.798,E,-21.721,S,114.798,E,184,-5.72,0.57,5589.25,1.69,216.3,0.34
165535a,3/07/2017 14:36,-21.708,S,114.797,E,-21.708,S,114.797,E,184,-10.19,1.45,5590.7,6.3,216.57,0.23
165535a,4/07/2017 1:50,-21.697,S,114.8,E,-21.697,S,114.8,E,185,-15.26,1.26,5591.96,11.24,217.04,0.11
165535a,6/07/2017 21:43,-21.721,S,114.792,E,-21.721,S,114.792,E,187,-5,2.8,5594.76,67.87,219.86,0.04
165535a,7/07/2017 2:26,-21.724,S,114.79,E,-21.724,S,114.79,E,188,-4.04,0.39,5595.15,4.72,220.06,0.08
165535a,7/07/2017 9:10,-21.717,S,114.794,E,-21.717,S,114.794,E,188,-6.2,0.88,5596.03,6.74,220.34,0.13
165535a,7/07/2017 14:46,-21.714,S,114.795,E,-21.714,S,114.795,E,188,-7.47,0.35,5596.38,5.6,220.57,0.06
165535a,7/07/2017 20:35,-21.712,S,114.796,E,-21.712,S,114.796,E,188,-8.41,0.25,5596.63,5.82,220.82,0.04
165535a,7/07/2017 23:49,-21.714,S,114.787,E,-21.714,S,114.787,E,188,-6.44,0.96,5597.59,3.23,220.95,0.3
165535a,8/07/2017 2:00,-21.712,S,114.789,E,-21.712,S,114.789,E,189,-7.46,0.3,5597.89,2.19,221.04,0.14
165535a,8/07/2017 11:15,-21.707,S,114.785,E,-21.707,S,114.785,E,189,-8.74,0.69,5598.58,9.25,221.43,0.07
165535a,10/07/2017 22:07,-21.715,S,114.704,E,-21.715,S,114.704,E,191,-14.04,8.42,5607,58.87,223.88,0.14
165535a,11/07/2017 1:48,-21.72,S,114.727,E,-21.72,S,114.727,E,192,-8.22,2.44,5609.44,3.68,224.03,0.66
165535a,11/07/2017 11:40,-21.724,S,114.746,E,-21.724,S,114.746,E,192,-2.55,2.01,5611.45,9.87,224.45,0.2
165535a,11/07/2017 18:07,-21.618,S,114.622,E,-21.618,S,114.622,E,192,-7.65,17.43,5628.88,6.44,224.71,2.71
165535a,11/07/2017 19:38,-21.617,S,114.627,E,-21.617,S,114.627,E,192,-4.85,0.53,5629.41,1.53,224.78,0.35
165535a,11/07/2017 22:56,-21.599,S,114.621,E,-21.599,S,114.621,E,192,-1.06,2.1,5631.51,3.3,224.91,0.64
165535a,11/07/2017 23:16,-21.577,S,114.589,E,-21.577,S,114.589,E,192,-30.19,4.12,5635.63,0.32,224.93,12.88
165535a,12/07/2017 2:14,-21.561,S,114.577,E,-21.561,S,114.577,E,193,-43.46,2.17,5637.8,2.98,225.05,0.73
165535a,12/07/2017 8:15,-21.553,S,114.576,E,-21.553,S,114.576,E,193,-49.28,0.9,5638.7,6.02,225.3,0.15
165535a,12/07/2017 9:43,-21.564,S,114.538,E,-21.564,S,114.538,E,193,-40.71,4.12,5642.82,1.45,225.36,2.83
165535a,12/07/2017 10:24,-21.578,S,114.508,E,-21.578,S,114.508,E,193,-24.91,3.47,5646.29,0.69,225.39,4.99
165535a,12/07/2017 14:46,-21.601,S,114.466,E,-21.601,S,114.466,E,193,-21.95,5.05,5651.34,4.36,225.57,1.16
165535a,12/07/2017 21:09,-21.625,S,114.357,E,-21.625,S,114.357,E,193,-9.56,11.59,5662.93,6.38,225.84,1.82
165535a,13/07/2017 0:16,-21.604,S,114.36,E,-21.604,S,114.36,E,194,-30.46,2.36,5665.29,3.12,225.97,0.76
165535a,13/07/2017 1:56,-21.601,S,114.453,E,-21.601,S,114.453,E,194,-28,9.63,5674.92,1.67,226.04,5.77
165535a,13/07/2017 9:53,-21.597,S,114.458,E,-21.597,S,114.458,E,194,-28.77,0.68,5675.6,7.95,226.37,0.09
165535a,13/07/2017 19:21,-21.595,S,114.463,E,-21.595,S,114.463,E,194,-28.03,0.56,5676.16,9.47,226.77,0.06
165535a,13/07/2017 22:09,-21.613,S,114.499,E,-21.613,S,114.499,E,194,-5.22,4.23,5680.39,2.79,226.88,1.51
165535a,13/07/2017 23:44,-21.603,S,114.469,E,-21.603,S,114.469,E,194,-19.51,3.3,5683.69,1.58,226.95,2.09
165535a,14/07/2017 1:41,-21.61,S,114.472,E,-21.61,S,114.472,E,195,-15.84,0.84,5684.53,1.95,227.03,0.43
165535a,14/07/2017 7:59,-21.6,S,114.456,E,-21.6,S,114.456,E,195,-27.12,2,5686.53,6.31,227.29,0.32
165535a,14/07/2017 11:16,-21.601,S,114.455,E,-21.601,S,114.455,E,195,-27.07,0.15,5686.68,3.28,227.43,0.05
165535a,14/07/2017 12:24,-21.599,S,114.476,E,-21.599,S,114.476,E,195,-16.68,2.18,5688.86,1.14,227.48,1.92
