tag_id,utc,lat,dir1,lon,dir2,lat2,dir3,lon2,dir4,Day of Year,Depth (m),SST weekly (C),SST monthly (C),Distance (km),Cummulative (km),Hours,Cummulative (days),Speed (kph)
152612,1/11/2015 23:09,-20,S,117.164,E,-20,S,117.164,E,305,-45,26.49,27.48,2.31,21034.86,1.02,59.07,2.25
152612,1/11/2015 23:45,-20.003,S,117.154,E,-20.003,S,117.154,E,305,-44.82,26.48,27.47,1.1,21035.96,0.6,59.09,1.82
152612,2/11/2015 0:25,-19.978,S,117.189,E,-19.978,S,117.189,E,306,-47.32,26.56,27.51,4.6,21040.56,0.67,59.12,6.82
152612,2/11/2015 1:20,-19.976,S,117.193,E,-19.976,S,117.193,E,306,-47.44,26.57,27.51,0.47,21041.03,0.91,59.16,0.51
152612,2/11/2015 2:08,-19.989,S,117.218,E,-19.989,S,117.218,E,306,-46.32,26.56,27.51,2.99,21044.02,0.79,59.19,3.77
152612,2/11/2015 6:30,-20.016,S,117.328,E,-20.016,S,117.328,E,306,-44.08,26.5,27.52,11.89,21055.91,4.37,59.38,2.72
152612,2/11/2015 8:30,-20.024,S,117.364,E,-20.024,S,117.364,E,306,-44.49,26.47,27.5,3.87,21059.78,2,59.46,1.94
152612,2/11/2015 9:20,-20.024,S,117.383,E,-20.024,S,117.383,E,306,-44.56,26.48,27.5,1.99,21061.77,0.83,59.49,2.39
152612,2/11/2015 10:01,-20.023,S,117.392,E,-20.023,S,117.392,E,306,-44.62,26.5,27.51,0.95,21062.72,0.68,59.52,1.41
152612,2/11/2015 10:09,-20.022,S,117.396,E,-20.022,S,117.396,E,306,-44.68,26.51,27.51,0.43,21063.15,0.13,59.53,3.22
152612,2/11/2015 11:36,-19.987,S,117.371,E,-19.987,S,117.371,E,306,-46.78,26.52,27.55,4.69,21067.84,1.45,59.59,3.23
152612,2/11/2015 19:25,-19.974,S,117.406,E,-19.974,S,117.406,E,306,-48.56,26.63,27.59,3.94,21071.78,7.82,59.91,0.5
152612,2/11/2015 21:09,-19.993,S,117.416,E,-19.993,S,117.416,E,306,-47.4,26.62,27.57,2.36,21074.14,1.74,59.99,1.35
152612,2/11/2015 22:40,-19.977,S,117.417,E,-19.977,S,117.417,E,306,-48.38,26.65,27.59,1.78,21075.92,1.51,60.05,1.18
152612,3/11/2015 2:38,-19.977,S,117.437,E,-19.977,S,117.437,E,307,-48.52,26.71,27.61,2.09,21078.01,3.97,60.21,0.53
152612,3/11/2015 8:19,-20.064,S,117.505,E,-20.064,S,117.505,E,307,-43.32,26.71,27.51,12.02,21090.03,5.68,60.45,2.12
152612,3/11/2015 8:45,-20.048,S,117.52,E,-20.048,S,117.52,E,307,-45.24,26.77,27.49,2.37,21092.4,0.44,60.47,5.38
152612,3/11/2015 15:02,-20.056,S,117.556,E,-20.056,S,117.556,E,307,-44.28,26.83,27.5,3.87,21096.27,6.28,60.73,0.62
152612,3/11/2015 19:38,-20.039,S,117.523,E,-20.039,S,117.523,E,307,-46.32,26.78,27.49,3.94,21100.21,4.61,60.92,0.85
152612,3/11/2015 20:37,-20.036,S,117.528,E,-20.036,S,117.528,E,307,-46.68,26.8,27.49,0.62,21100.83,0.97,60.96,0.64
152612,3/11/2015 21:05,-20.025,S,117.531,E,-20.025,S,117.531,E,307,-47.5,26.82,27.49,1.26,21102.09,0.48,60.98,2.64
152612,3/11/2015 21:13,-20.006,S,117.54,E,-20.006,S,117.54,E,307,-48.64,26.87,27.5,2.32,21104.41,0.13,60.99,17.66
152612,3/11/2015 22:18,-19.977,S,117.534,E,-19.977,S,117.534,E,307,-50,26.89,27.53,3.29,21107.7,1.08,61.03,3.04
152612,3/11/2015 22:46,-19.974,S,117.533,E,-19.974,S,117.533,E,307,-50,26.89,27.53,0.35,21108.05,0.46,61.05,0.76
152612,3/11/2015 23:01,-19.974,S,117.533,E,-19.974,S,117.533,E,307,-50,26.89,27.53,0,21108.05,0.25,61.06,0
152612,4/11/2015 1:23,-19.932,S,117.553,E,-19.932,S,117.553,E,308,-50,26.92,27.57,5.12,21113.17,2.37,61.16,2.16
152612,4/11/2015 3:03,-19.917,S,117.564,E,-19.917,S,117.564,E,308,-50,26.94,27.6,2.03,21115.2,1.67,61.23,1.22
152612,4/11/2015 6:07,-19.91,S,117.578,E,-19.91,S,117.578,E,308,-50.13,26.96,27.62,1.66,21116.86,3.05,61.36,0.54
152612,4/11/2015 7:51,-19.919,S,117.615,E,-19.919,S,117.615,E,308,-49.87,27.02,27.65,4,21120.86,1.75,61.43,2.29
152612,4/11/2015 8:06,-19.92,S,117.615,E,-19.92,S,117.615,E,308,-49.82,27.02,27.65,0.11,21120.97,0.25,61.44,0.44
152612,4/11/2015 9:00,-19.921,S,117.639,E,-19.921,S,117.639,E,308,-49,27.03,27.68,2.51,21123.48,0.9,61.48,2.8
152612,4/11/2015 9:45,-19.907,S,117.68,E,-19.907,S,117.68,E,308,-48.66,27.04,27.75,4.57,21128.05,0.74,61.51,6.14
152612,4/11/2015 9:51,-19.909,S,117.649,E,-19.909,S,117.649,E,308,-49.46,27.04,27.7,3.25,21131.3,0.11,61.52,29.55
152612,4/11/2015 17:30,-19.865,S,117.823,E,-19.865,S,117.823,E,308,-47.1,27.02,27.82,18.86,21150.16,7.65,61.83,2.47
152612,4/11/2015 19:06,-19.929,S,117.69,E,-19.929,S,117.69,E,308,-47.26,27.03,27.73,15.64,21165.8,1.6,61.9,9.77
152612,4/11/2015 19:26,-19.928,S,117.69,E,-19.928,S,117.69,E,308,-47.32,27.03,27.73,0.11,21165.91,0.33,61.91,0.34
152612,4/11/2015 21:00,-19.944,S,117.752,E,-19.944,S,117.752,E,308,-44.36,26.98,27.72,6.73,21172.64,1.57,61.98,4.29
152612,4/11/2015 21:56,-19.923,S,117.743,E,-19.923,S,117.743,E,308,-46.04,27.01,27.76,2.52,21175.16,0.93,62.02,2.7
152612,4/11/2015 22:13,-19.923,S,117.742,E,-19.923,S,117.742,E,308,-46.1,27.01,27.76,0.1,21175.26,0.28,62.03,0.36
152612,4/11/2015 22:49,-19.921,S,117.746,E,-19.921,S,117.746,E,308,-45.98,27.01,27.77,0.47,21175.73,0.6,62.06,0.78
152612,4/11/2015 23:53,-19.92,S,117.753,E,-19.92,S,117.753,E,308,-45.8,27.01,27.77,0.74,21176.47,1.07,62.1,0.69
152612,5/11/2015 0:15,-19.927,S,117.753,E,-19.927,S,117.753,E,309,-45.38,27,27.76,0.78,21177.25,0.37,62.12,2.11
152612,5/11/2015 1:53,-19.923,S,117.783,E,-19.923,S,117.783,E,309,-44.64,26.98,27.76,3.17,21180.42,1.63,62.18,1.94
152612,5/11/2015 5:53,-19.922,S,117.82,E,-19.922,S,117.82,E,309,-43.48,26.94,27.75,3.87,21184.29,4,62.35,0.97
152612,5/11/2015 7:56,-19.929,S,117.824,E,-19.929,S,117.824,E,309,-42.82,26.93,27.74,0.88,21185.17,2.04,62.43,0.43
152612,5/11/2015 8:38,-19.962,S,117.908,E,-19.962,S,117.908,E,309,-37.8,26.83,27.7,9.53,21194.7,0.7,62.46,13.68
152612,5/11/2015 9:21,-19.973,S,117.903,E,-19.973,S,117.903,E,309,-37.13,26.84,27.71,1.33,21196.03,0.73,62.49,1.83
152612,5/11/2015 9:33,-19.974,S,117.951,E,-19.974,S,117.951,E,309,-35.5,26.86,27.71,5.02,21201.05,0.2,62.5,25.56
152612,5/11/2015 10:23,-19.962,S,117.994,E,-19.962,S,117.994,E,309,-34.64,26.87,27.72,4.69,21205.74,0.83,62.54,5.65
152612,5/11/2015 19:49,-19.976,S,117.935,E,-19.976,S,117.935,E,309,-35.44,26.85,27.71,6.37,21212.11,9.44,62.93,0.67
152612,5/11/2015 21:34,-19.976,S,117.934,E,-19.976,S,117.934,E,309,-35.44,26.85,27.71,0.1,21212.21,1.74,63,0.06
152612,5/11/2015 21:43,-19.931,S,117.94,E,-19.931,S,117.94,E,309,-38.74,26.87,27.73,5.05,21217.26,0.15,63.01,33.85
152612,5/11/2015 22:39,-19.935,S,117.97,E,-19.935,S,117.97,E,309,-37.62,26.87,27.73,3.17,21220.43,0.94,63.05,3.38
152612,5/11/2015 23:16,-19.936,S,117.973,E,-19.936,S,117.973,E,309,-37.36,26.87,27.73,0.33,21220.76,0.62,63.07,0.53
152612,6/11/2015 0:44,-19.934,S,117.961,E,-19.934,S,117.961,E,310,-37.93,26.87,27.73,1.28,21222.04,1.46,63.14,0.87
152612,6/11/2015 1:33,-19.928,S,117.972,E,-19.928,S,117.972,E,310,-38,26.88,27.73,1.33,21223.37,0.81,63.17,1.63
152612,6/11/2015 2:20,-19.927,S,117.967,E,-19.927,S,117.967,E,310,-38.36,26.88,27.73,0.53,21223.9,0.79,63.2,0.67
152612,6/11/2015 5:50,-19.94,S,117.973,E,-19.94,S,117.973,E,310,-36.97,26.87,27.72,1.58,21225.48,3.5,63.35,0.45
152612,6/11/2015 5:50,-19.94,S,117.973,E,-19.94,S,117.973,E,310,-36.97,26.87,27.72,0,21225.48,0,63.35,0
152612,6/11/2015 8:54,-19.958,S,117.949,E,-19.958,S,117.949,E,310,-36.55,26.85,27.71,3.21,21228.69,3.06,63.48,1.05
152612,6/11/2015 8:54,-19.958,S,117.949,E,-19.958,S,117.949,E,310,-36.55,26.85,27.71,0,21228.69,0,63.48,0
152612,6/11/2015 14:09,-19.94,S,117.984,E,-19.94,S,117.984,E,310,-36.58,26.87,27.72,4.17,21232.86,5.25,63.69,0.79
152612,6/11/2015 20:47,-19.947,S,117.975,E,-19.947,S,117.975,E,310,-36.27,26.87,27.72,1.22,21234.08,6.64,63.97,0.18
152612,6/11/2015 22:24,-19.94,S,117.977,E,-19.94,S,117.977,E,310,-36.83,26.87,27.72,0.81,21234.89,1.62,64.04,0.5
152612,6/11/2015 22:40,-19.918,S,117.969,E,-19.918,S,117.969,E,310,-38.78,26.89,27.74,2.59,21237.48,0.28,64.05,9.4
152612,7/11/2015 9:13,-19.923,S,117.891,E,-19.923,S,117.891,E,311,-40.95,26.87,27.73,8.18,21245.66,10.55,64.49,0.78
152612,7/11/2015 18:25,-19.92,S,117.903,E,-19.92,S,117.903,E,311,-40.62,26.88,27.73,1.3,21246.96,9.2,64.87,0.14
152612,8/11/2015 1:01,-19.89,S,117.923,E,-19.89,S,117.923,E,312,-42.22,26.91,27.76,3.94,21250.9,6.59,65.15,0.6
152612,8/11/2015 1:34,-19.862,S,117.923,E,-19.862,S,117.923,E,312,-43.9,26.94,27.79,3.12,21254.02,0.56,65.17,5.55
152612,8/11/2015 5:20,-19.807,S,117.917,E,-19.807,S,117.917,E,312,-47.58,26.99,27.84,6.15,21260.17,3.75,65.33,1.64
152612,8/11/2015 21:45,-19.919,S,117.93,E,-19.919,S,117.93,E,312,-39.86,26.88,27.74,12.54,21272.71,16.42,66.01,0.76
152612,8/11/2015 21:47,-19.919,S,117.93,E,-19.919,S,117.93,E,312,-39.86,26.88,27.74,0,21272.71,0.04,66.01,0
152612,8/11/2015 23:29,-19.903,S,117.93,E,-19.903,S,117.93,E,312,-40.98,26.9,27.75,1.78,21274.49,1.7,66.08,1.05
152612,9/11/2015 5:13,-19.894,S,117.992,E,-19.894,S,117.992,E,313,-39.53,26.82,27.74,6.57,21281.06,5.72,66.32,1.15
152612,9/11/2015 6:50,-19.913,S,117.963,E,-19.913,S,117.963,E,313,-39.27,26.81,27.74,3.7,21284.76,1.63,66.39,2.27
152612,9/11/2015 10:24,-19.909,S,117.954,E,-19.909,S,117.954,E,313,-39.81,26.8,27.75,1.04,21285.8,3.57,66.54,0.29
152612,9/11/2015 20:13,-19.959,S,117.949,E,-19.959,S,117.949,E,313,-36.49,26.89,27.71,5.59,21291.39,9.82,66.95,0.57
152612,9/11/2015 21:17,-19.923,S,117.943,E,-19.923,S,117.943,E,313,-39.04,26.81,27.74,4.06,21295.45,1.06,66.99,3.84
152612,9/11/2015 21:29,-19.914,S,117.933,E,-19.914,S,117.933,E,313,-40.16,26.79,27.74,1.45,21296.9,0.21,67,6.84
152612,9/11/2015 21:42,-19.911,S,117.951,E,-19.911,S,117.951,E,313,-39.66,26.8,27.75,1.91,21298.81,0.21,67.01,9.13
152612,10/11/2015 1:55,-19.922,S,117.94,E,-19.922,S,117.94,E,314,-39.28,26.81,27.74,1.68,21300.49,4.22,67.18,0.4
152612,10/11/2015 2:36,-19.912,S,117.945,E,-19.912,S,117.945,E,314,-39.78,26.79,27.75,1.23,21301.72,0.68,67.21,1.82
152612,10/11/2015 10:18,-19.865,S,118.033,E,-19.865,S,118.033,E,314,-40.12,26.88,27.73,10.59,21312.31,7.7,67.53,1.37
152612,10/11/2015 22:26,-19.932,S,117.903,E,-19.932,S,117.903,E,314,-39.9,26.78,27.72,15.52,21327.83,12.13,68.04,1.28
152612,11/11/2015 13:59,-19.911,S,117.975,E,-19.911,S,117.975,E,315,-38.84,26.82,27.74,7.89,21335.72,15.56,68.69,0.51
152612,11/11/2015 19:47,-19.936,S,117.963,E,-19.936,S,117.963,E,315,-37.72,26.86,27.73,3.05,21338.77,5.79,68.93,0.53
152612,11/11/2015 22:21,-19.913,S,117.95,E,-19.913,S,117.95,E,315,-39.44,26.8,27.74,2.9,21341.67,2.57,69.04,1.13
152612,11/11/2015 23:32,-19.934,S,117.967,E,-19.934,S,117.967,E,315,-37.9,26.86,27.73,2.94,21344.61,1.17,69.08,2.5
152612,12/11/2015 0:23,-19.937,S,117.969,E,-19.937,S,117.969,E,316,-37.45,26.87,27.73,0.39,21345,0.85,69.12,0.46
152612,12/11/2015 9:57,-19.911,S,117.985,E,-19.911,S,117.985,E,316,-38.34,26.84,27.74,3.34,21348.34,9.57,69.52,0.35
152612,12/11/2015 12:43,-19.921,S,117.973,E,-19.921,S,117.973,E,316,-38.36,26.84,27.74,1.68,21350.02,2.77,69.63,0.61
152612,12/11/2015 20:20,-19.936,S,117.973,E,-19.936,S,117.973,E,316,-37.36,26.87,27.73,1.67,21351.69,7.62,69.95,0.22
152612,12/11/2015 21:18,-19.925,S,117.936,E,-19.925,S,117.936,E,316,-39.34,26.81,27.73,4.06,21355.75,0.97,69.99,4.18
152612,12/11/2015 22:00,-19.901,S,117.944,E,-19.901,S,117.944,E,316,-40.9,26.77,27.75,2.8,21358.55,0.7,70.02,3.99
152612,13/11/2015 9:43,-19.948,S,117.946,E,-19.948,S,117.946,E,317,-37.36,26.87,27.72,5.24,21363.79,11.71,70.51,0.45
152612,13/11/2015 12:30,-19.885,S,117.998,E,-19.885,S,117.998,E,317,-40.01,26.82,27.74,8.88,21372.67,2.78,70.63,3.19
152612,13/11/2015 21:09,-19.873,S,117.849,E,-19.873,S,117.849,E,317,-45.68,26.75,27.79,15.66,21388.33,8.64,70.99,1.81
152612,13/11/2015 21:30,-19.92,S,117.896,E,-19.92,S,117.896,E,317,-40.99,26.76,27.73,7.18,21395.51,0.36,71,19.84
152612,13/11/2015 22:34,-19.906,S,117.877,E,-19.906,S,117.877,E,317,-42.64,26.72,27.74,2.53,21398.04,1.06,71.04,2.39
152612,13/11/2015 22:40,-19.91,S,117.96,E,-19.91,S,117.96,E,317,-39.56,26.8,27.75,8.7,21406.74,0.11,71.05,78.3
152612,13/11/2015 23:38,-19.92,S,117.972,E,-19.92,S,117.972,E,317,-38.48,26.84,27.74,1.68,21408.42,0.96,71.09,1.76
152612,14/11/2015 12:57,-19.927,S,117.955,E,-19.927,S,117.955,E,318,-38.38,26.84,27.73,1.94,21410.36,13.32,71.64,0.15
152612,14/11/2015 15:28,-19.907,S,117.897,E,-19.907,S,117.897,E,318,-41.76,26.74,27.74,6.47,21416.83,2.51,71.75,2.58
152612,14/11/2015 22:32,-19.894,S,117.948,E,-19.894,S,117.948,E,318,-41.36,26.76,27.76,5.53,21422.36,7.07,72.04,0.78
152612,14/11/2015 22:41,-19.895,S,117.948,E,-19.895,S,117.948,E,318,-41.3,26.76,27.76,0.11,21422.47,0.14,72.05,0.77
152612,15/11/2015 5:46,-19.904,S,117.967,E,-19.904,S,117.967,E,319,-39.74,26.8,27.75,2.23,21424.7,7.09,72.34,0.31
152612,15/11/2015 9:26,-19.899,S,117.97,E,-19.899,S,117.97,E,319,-39.87,26.8,27.75,0.64,21425.34,3.67,72.5,0.17
152612,15/11/2015 9:27,-19.922,S,117.913,E,-19.922,S,117.913,E,319,-39.9,26.78,27.73,6.49,21431.83,0.02,72.5,343.59
152612,15/11/2015 14:23,-19.894,S,117.921,E,-19.894,S,117.921,E,319,-42.1,26.74,27.76,3.23,21435.06,4.92,72.7,0.66
152612,15/11/2015 18:37,-19.875,S,117.942,E,-19.875,S,117.942,E,319,-42.5,26.72,27.78,3.05,21438.11,4.24,72.88,0.72
152612,15/11/2015 21:28,-19.903,S,117.948,E,-19.903,S,117.948,E,319,-40.66,26.78,27.75,3.18,21441.29,2.85,73,1.12
152612,16/11/2015 2:21,-19.91,S,117.961,E,-19.91,S,117.961,E,320,-39.54,26.81,27.75,1.57,21442.86,4.88,73.2,0.32
152612,16/11/2015 13:58,-19.922,S,117.954,E,-19.922,S,117.954,E,320,-38.68,26.82,27.74,1.52,21444.38,11.62,73.69,0.13
152612,16/11/2015 16:48,-19.877,S,117.947,E,-19.877,S,117.947,E,320,-42.38,26.72,27.77,5.06,21449.44,2.83,73.8,1.79
152612,16/11/2015 21:56,-19.909,S,117.951,E,-19.909,S,117.951,E,320,-39.89,26.79,27.75,3.59,21453.03,5.14,74.02,0.7
152612,16/11/2015 22:10,-19.903,S,117.948,E,-19.903,S,117.948,E,320,-40.66,26.78,27.75,0.74,21453.77,0.24,74.03,3.09
152612,16/11/2015 22:35,-19.903,S,117.948,E,-19.903,S,117.948,E,320,-40.66,26.78,27.75,0,21453.77,0.41,74.05,0
152612,17/11/2015 1:15,-19.935,S,117.904,E,-19.935,S,117.904,E,321,-39.66,28.38,27.72,5.82,21459.59,2.66,74.16,2.19
152612,17/11/2015 1:56,-19.916,S,117.945,E,-19.916,S,117.945,E,321,-39.37,28.33,27.74,4.78,21464.37,0.68,74.18,6.98
152612,17/11/2015 9:36,-19.869,S,118.056,E,-19.869,S,118.056,E,321,-39.41,28.31,27.7,12.74,21477.11,7.68,74.5,1.66
152612,17/11/2015 10:42,-19.917,S,117.934,E,-19.917,S,117.934,E,321,-39.94,28.35,27.74,13.84,21490.95,1.1,74.55,12.6
152612,17/11/2015 14:24,-19.934,S,117.853,E,-19.934,S,117.853,E,321,-41.78,28.4,27.73,8.69,21499.64,3.7,74.7,2.35
152612,17/11/2015 18:19,-19.899,S,117.892,E,-19.899,S,117.892,E,321,-42.54,28.39,27.75,5.64,21505.28,3.9,74.87,1.45
152612,17/11/2015 21:54,-19.91,S,117.936,E,-19.91,S,117.936,E,321,-40.3,28.35,27.75,4.77,21510.05,3.58,75.02,1.33
152612,17/11/2015 22:00,-19.912,S,117.935,E,-19.912,S,117.935,E,321,-40.21,28.35,27.74,0.25,21510.3,0.1,75.02,2.47
152612,17/11/2015 23:40,-19.917,S,117.925,E,-19.917,S,117.925,E,321,-39.98,28.36,27.74,1.19,21511.49,1.67,75.09,0.71
152612,18/11/2015 6:57,-19.862,S,118.013,E,-19.862,S,118.013,E,322,-41.28,28.35,27.75,11.06,21522.55,7.29,75.39,1.52
152612,18/11/2015 9:09,-19.908,S,117.958,E,-19.908,S,117.958,E,322,-39.79,28.32,27.75,7.71,21530.26,2.2,75.49,3.51
152612,18/11/2015 19:49,-19.927,S,117.915,E,-19.927,S,117.915,E,322,-39.48,28.37,27.73,4.97,21535.23,10.66,75.93,0.47
152612,18/11/2015 21:06,-19.933,S,117.941,E,-19.933,S,117.941,E,322,-38.56,28.33,27.73,2.8,21538.03,1.28,75.98,2.18
152612,18/11/2015 21:33,-19.908,S,117.958,E,-19.908,S,117.958,E,322,-39.79,28.32,27.75,3.3,21541.33,0.46,76,7.21
152612,18/11/2015 21:49,-19.91,S,117.96,E,-19.91,S,117.96,E,322,-39.56,28.32,27.75,0.31,21541.64,0.26,76.01,1.21
152612,18/11/2015 22:50,-19.903,S,117.943,E,-19.903,S,117.943,E,322,-40.72,28.34,27.75,1.94,21543.58,1.02,76.06,1.91
152612,18/11/2015 23:35,-19.907,S,117.948,E,-19.907,S,117.948,E,322,-40.21,28.33,27.75,0.69,21544.27,0.75,76.09,0.92
152612,19/11/2015 0:23,-19.906,S,117.943,E,-19.906,S,117.943,E,323,-40.43,28.34,27.75,0.54,21544.81,0.81,76.12,0.67
152612,19/11/2015 6:44,-19.906,S,117.961,E,-19.906,S,117.961,E,323,-39.86,28.33,27.75,1.88,21546.69,6.35,76.39,0.3
152612,19/11/2015 8:44,-19.909,S,117.937,E,-19.909,S,117.937,E,323,-40.34,28.35,27.75,2.53,21549.22,2.01,76.47,1.26
152612,19/11/2015 21:36,-19.91,S,117.946,E,-19.91,S,117.946,E,323,-39.94,28.34,27.75,0.95,21550.17,12.87,77,0.07
152612,19/11/2015 22:41,-19.916,S,117.945,E,-19.916,S,117.945,E,323,-39.37,28.33,27.74,0.68,21550.85,1.07,77.05,0.63
152612,20/11/2015 1:50,-19.9,S,117.964,E,-19.9,S,117.964,E,324,-40.16,28.33,27.75,2.67,21553.52,3.16,77.18,0.85
152612,20/11/2015 2:28,-19.883,S,117.956,E,-19.883,S,117.956,E,324,-41.66,28.34,27.77,2.07,21555.59,0.63,77.21,3.29
152612,20/11/2015 10:01,-19.895,S,118.036,E,-19.895,S,118.036,E,324,-38.14,28.34,27.71,8.48,21564.07,7.56,77.52,1.12
152612,20/11/2015 19:38,-19.896,S,117.975,E,-19.896,S,117.975,E,324,-39.86,28.33,27.75,6.39,21570.46,9.61,77.92,0.66
152612,21/11/2015 0:29,-19.884,S,117.939,E,-19.884,S,117.939,E,325,-41.96,28.35,27.77,4,21574.46,4.84,78.12,0.83
152612,21/11/2015 6:17,-19.922,S,117.924,E,-19.922,S,117.924,E,325,-39.68,28.36,27.73,4.51,21578.97,5.81,78.37,0.78
152612,21/11/2015 8:13,-19.934,S,117.98,E,-19.934,S,117.98,E,325,-37.15,28.32,27.73,6.01,21584.98,1.94,78.45,3.1
152612,21/11/2015 14:41,-19.916,S,117.936,E,-19.916,S,117.936,E,325,-39.89,28.34,27.74,5.02,21590,6.47,78.72,0.78
152612,21/11/2015 21:17,-19.919,S,117.949,E,-19.919,S,117.949,E,325,-38.92,28.33,27.74,1.4,21591.4,6.6,78.99,0.21
152612,21/11/2015 21:28,-19.915,S,117.948,E,-19.915,S,117.948,E,325,-39.31,28.33,27.74,0.46,21591.86,0.18,79,2.51
152612,21/11/2015 21:38,-19.92,S,117.962,E,-19.92,S,117.962,E,325,-38.8,28.32,27.74,1.57,21593.43,0.16,79.01,9.53
152612,21/11/2015 22:51,-19.909,S,117.95,E,-19.909,S,117.95,E,325,-39.92,28.33,27.75,1.75,21595.18,1.21,79.06,1.44
152612,22/11/2015 0:13,-19.934,S,117.962,E,-19.934,S,117.962,E,326,-37.93,28.31,27.73,3.05,21598.23,1.36,79.11,2.24
152612,22/11/2015 7:54,-19.945,S,117.984,E,-19.945,S,117.984,E,326,-36.27,28.32,27.72,2.61,21600.84,7.68,79.43,0.34
152612,22/11/2015 9:57,-19.908,S,117.998,E,-19.908,S,117.998,E,326,-38.52,28.33,27.73,4.37,21605.21,2.06,79.52,2.13
152612,22/11/2015 22:44,-19.954,S,117.981,E,-19.954,S,117.981,E,326,-35.76,28.32,27.72,5.42,21610.63,12.79,80.05,0.42
152612,22/11/2015 22:45,-19.929,S,117.982,E,-19.929,S,117.982,E,326,-37.34,28.32,27.73,2.78,21613.41,0.01,80.05,222.4
152612,22/11/2015 22:45,-19.936,S,117.964,E,-19.936,S,117.964,E,326,-37.71,28.31,27.73,2.04,21615.45,0,80.05,0
152612,23/11/2015 0:50,-19.935,S,117.968,E,-19.935,S,117.968,E,327,-37.73,28.32,27.73,0.43,21615.88,2.07,80.14,0.21
152612,23/11/2015 1:24,-19.898,S,117.992,E,-19.898,S,117.992,E,327,-39.18,28.33,27.74,4.82,21620.7,0.58,80.16,8.37
152612,23/11/2015 7:31,-19.785,S,118.092,E,-19.785,S,118.092,E,327,-43.9,28.26,27.78,16.37,21637.07,6.12,80.42,2.67
152612,23/11/2015 11:08,-19.879,S,118.116,E,-19.879,S,118.116,E,327,-36.3,28.23,27.64,10.76,21647.83,3.61,80.57,2.98
152612,23/11/2015 11:09,-19.88,S,118.114,E,-19.88,S,118.114,E,327,-36.36,28.23,27.64,0.24,21648.07,0.01,80.57,19.2
152612,23/11/2015 12:14,-19.872,S,118.005,E,-19.872,S,118.005,E,327,-40.58,28.34,27.74,11.45,21659.52,1.09,80.61,10.49
152612,23/11/2015 17:08,-19.894,S,117.95,E,-19.894,S,117.95,E,327,-41.36,28.34,27.76,6.26,21665.78,4.9,80.82,1.28
152612,23/11/2015 20:54,-19.962,S,117.869,E,-19.962,S,117.869,E,327,-39.14,28.42,27.7,11.36,21677.14,3.76,80.98,3.02
152612,24/11/2015 10:49,-19.902,S,117.867,E,-19.902,S,117.867,E,328,-42.88,28.4,27.75,6.68,21683.82,13.91,81.55,0.48
152612,24/11/2015 11:57,-19.898,S,117.985,E,-19.898,S,117.985,E,328,-39.23,28.33,27.74,12.36,21696.18,1.14,81.6,10.8
152612,24/11/2015 16:57,-19.964,S,118.133,E,-19.964,S,118.133,E,328,-30.18,28.34,27.76,17.14,21713.32,4.99,81.81,3.43
152612,24/11/2015 20:36,-19.901,S,117.959,E,-19.901,S,117.959,E,328,-40.37,28.33,27.76,19.51,21732.83,3.65,81.96,5.34
152612,24/11/2015 21:43,-19.908,S,117.965,E,-19.908,S,117.965,E,328,-39.57,28.33,27.75,1,21733.83,1.12,82.01,0.89
152612,24/11/2015 22:14,-19.901,S,117.97,E,-19.901,S,117.97,E,328,-39.74,28.33,27.75,0.94,21734.77,0.51,82.03,1.84
152612,24/11/2015 23:26,-19.886,S,117.96,E,-19.886,S,117.96,E,328,-41.24,28.33,27.77,1.97,21736.74,1.21,82.08,1.63
152612,25/11/2015 7:14,-19.919,S,117.946,E,-19.919,S,117.946,E,329,-39.1,28.63,27.74,3.95,21740.69,7.8,82.41,0.51
152612,25/11/2015 9:14,-19.905,S,117.946,E,-19.905,S,117.946,E,329,-40.47,28.67,27.75,1.56,21742.25,2,82.49,0.78
152612,25/11/2015 18:33,-19.917,S,117.949,E,-19.917,S,117.949,E,329,-39.04,28.64,27.74,1.37,21743.62,9.31,82.88,0.15
152612,25/11/2015 21:15,-19.911,S,117.955,E,-19.911,S,117.955,E,329,-39.58,28.65,27.75,0.92,21744.54,2.71,82.99,0.34
152612,25/11/2015 21:25,-19.911,S,117.956,E,-19.911,S,117.956,E,329,-39.56,28.65,27.75,0.1,21744.64,0.16,83,0.61
152612,25/11/2015 22:10,-19.933,S,117.965,E,-19.933,S,117.965,E,329,-38.02,28.6,27.73,2.62,21747.26,0.75,83.03,3.49
152612,25/11/2015 22:58,-19.91,S,117.991,E,-19.91,S,117.991,E,329,-38.4,28.65,27.73,3.74,21751,0.8,83.06,4.65
152612,26/11/2015 0:27,-19.938,S,117.96,E,-19.938,S,117.96,E,330,-37.55,28.58,27.72,4.5,21755.5,1.48,83.12,3.03
152612,26/11/2015 1:22,-19.936,S,117.979,E,-19.936,S,117.979,E,330,-37.06,28.59,27.73,2,21757.5,0.92,83.16,2.19
152612,26/11/2015 5:21,-19.93,S,117.961,E,-19.93,S,117.961,E,330,-38.2,28.6,27.73,2,21759.5,3.98,83.33,0.5
152612,26/11/2015 8:22,-19.929,S,117.975,E,-19.929,S,117.975,E,330,-37.76,28.61,27.73,1.47,21760.97,3.02,83.45,0.49
152612,26/11/2015 14:33,-19.915,S,117.997,E,-19.915,S,117.997,E,330,-38.1,28.64,27.73,2.78,21763.75,6.18,83.71,0.45
