tag_id,date,lat,dir1,lon,dir2,lat2,dir3,lon2,dir4,Day of Year,Depth (m),SST daily (C),SST weekly (C),SST monthly (C),Displacement (km),Distance (km),Cummulative (km),Hours,Cummulative (days),Speed (kph)
76034a,3/04/2008 14:22,-14.128,S,124.689,E,-21.267,S,92.878,E,94,-69.64,30.79,29.57,29.93,1462.5,9.7,15119.52,6.46,69.81,1.5
76034a,3/04/2008 21:08,-14.055,S,124.796,E,-10.766,S,109.192,E,94,-65.11,30.83,29.55,29.91,1476.6,14.12,15133.64,6.77,70.09,2.09
76034a,4/04/2008 4:08,-14.035,S,124.924,E,-5.229,S,163.705,E,95,-58.36,30.34,30.03,29.96,1488.6,14,15147.64,6.99,70.38,2
76034a,4/04/2008 9:19,-13.943,S,124.966,E,-20.528,S,99.408,E,95,-64.46,30.04,29.88,29.94,1498.6,11.2,15158.84,5.19,70.6,2.16
76034a,4/04/2008 9:35,-13.978,S,124.945,E,-18.873,S,103.478,E,95,-62.62,30.22,29.93,29.94,1494.4,4.51,15163.35,0.26,70.61,17.11
76034a,4/04/2008 14:48,-14.015,S,125.032,E,-21.716,S,92.96,E,95,-55.11,30.02,29.94,30.04,1499,10.26,15173.61,5.22,70.83,1.96
76034a,4/04/2008 16:53,-14.03,S,124.844,E,-15.253,S,130.198,E,95,-63.76,30.3,29.78,29.94,1482.3,20.37,15193.98,2.07,70.92,9.83
76034a,4/04/2008 18:55,-13.958,S,125.05,E,-22.005,S,160.864,E,95,-59.52,30.23,29.82,29.97,1504.6,23.65,15217.63,2.05,71,11.56
76034a,5/04/2008 18:47,-13.953,S,125.343,E,-23.27,S,165.531,E,96,-45.06,-99.99,30.12,30.06,1529.4,31.66,15249.29,23.86,71.99,1.33
76034a,5/04/2008 22:01,-13.871,S,125.291,E,-4.852,S,83.598,E,96,-60.36,-99.99,29.6,30.05,1530.8,10.72,15260.01,3.23,72.13,3.32
76034a,7/04/2008 13:03,-13.469,S,125.835,E,-12.224,S,131.454,E,98,-92.54,30.4,30.58,29.92,1604.7,73.92,15333.93,39.04,73.76,1.89
76034a,7/04/2008 14:38,-13.477,S,125.959,E,-23.155,S,83.083,E,98,-90.03,30.52,30.64,29.8,1614.5,13.45,15347.38,1.59,73.82,8.48
76034a,7/04/2008 18:19,-13.405,S,125.924,E,-24.803,S,177.708,E,98,-100,30.41,30.58,29.84,1616.7,8.87,15356.25,3.67,73.98,2.42
76034a,7/04/2008 20:03,-13.393,S,126.021,E,-14.09,S,129.041,E,98,-102,30.4,30.53,29.79,1625.6,10.59,15366.84,1.73,74.05,6.11
76034a,8/04/2008 5:02,-13.33,S,125.967,E,-11.372,S,134.507,E,99,-100,30.39,30.51,29.8,1625.6,9.13,15375.97,8.99,74.42,1.02
76034a,8/04/2008 9:41,-13.25,S,126.129,E,-19.062,S,99.613,E,99,-99.26,30.31,30.33,29.85,1644.8,19.68,15395.65,4.65,74.62,4.24
76034a,8/04/2008 13:17,-13.276,S,126.044,E,-10.7,S,135.379,E,99,-100.84,30.33,30.36,29.8,1635.8,9.65,15405.3,3.6,74.77,2.68
76034a,8/04/2008 16:18,-13.246,S,126.086,E,-18.592,S,148.973,E,99,-101,30.3,30.34,29.81,1641.4,5.64,15410.94,3.02,74.89,1.87
76034a,8/04/2008 17:52,-13.214,S,126.141,E,-7.53,S,101.198,E,99,-97.99,30.3,30.34,29.87,1648.3,6.94,15417.88,1.57,74.96,4.43
76034a,8/04/2008 19:49,-13.177,S,126.246,E,-15.142,S,134.732,E,99,-86.24,30.47,30.52,29.86,1659.7,12.1,15429.98,1.95,75.04,6.19
76034a,9/04/2008 12:56,-12.869,S,126.4,E,-8.623,S,145.357,E,100,-76.14,30.34,30.55,29.79,1694.5,38.14,15468.12,17.11,75.75,2.23
76034a,9/04/2008 16:05,-12.828,S,126.343,E,-19.217,S,154.348,E,100,-78.42,30.38,30.52,29.81,1692.7,7.69,15475.81,3.16,75.88,2.44
76034a,9/04/2008 21:22,-12.763,S,126.459,E,-3.755,S,91.124,E,100,-76,30.21,30.37,29.71,1706.9,14.52,15490.33,5.29,76.1,2.75
76034a,10/04/2008 6:22,-12.642,S,126.599,E,-19.563,S,95.347,E,101,-82.97,29.93,30.31,29.68,1727.3,20.31,15510.64,9,76.48,2.26
76034a,10/04/2008 15:55,-12.517,S,126.678,E,-19.739,S,159.129,E,101,-88,30.23,30.42,29.65,1742.8,16.35,15526.99,9.55,76.88,1.71
76034a,11/04/2008 0:43,-12.448,S,126.96,E,-13.136,S,130.025,E,102,-95,30.13,30.47,29.63,1771.2,31.6,15558.59,8.8,77.24,3.59
76034a,11/04/2008 8:29,-12.327,S,126.865,E,-11.032,S,132.651,E,102,-96,30.08,30.34,29.49,1772,16.97,15575.56,7.76,77.57,2.19
76034a,12/04/2008 4:27,-12.196,S,127.024,E,-6.097,S,152.684,E,103,-99,30.1,30.32,29.39,1794.6,22.62,15598.18,19.96,78.4,1.13
76034a,12/04/2008 7:46,-12.084,S,127.057,E,-7.967,S,141.844,E,103,-100,30.14,30.27,29.37,1805.4,12.97,15611.15,3.32,78.54,3.91
76034a,12/04/2008 15:36,-12.014,S,127.175,E,-21.324,S,168.423,E,103,-100,30.07,30.28,29.33,1820.3,15.02,15626.17,7.84,78.86,1.92
76034a,13/04/2008 0:37,-11.88,S,127.148,E,-16.796,S,149.214,E,104,-102.18,29.85,30.21,29.32,1827.8,15.2,15641.37,9.02,79.24,1.69
76034a,14/04/2008 0:07,-11.651,S,127.497,E,-18.746,S,160.156,E,105,-114,28.16,29.91,29.19,1873.2,45.79,15687.16,23.5,80.22,1.95
76034a,14/04/2008 14:22,-11.643,S,127.676,E,-16.964,S,103.125,E,105,-118,27.94,29.85,29.22,1888.6,19.54,15706.7,14.25,80.81,1.37
76034a,14/04/2008 23:47,-11.654,S,127.79,E,-21.006,S,170.754,E,105,-117.7,28.1,29.92,29.24,1897.2,12.49,15719.19,9.42,81.2,1.33
76034a,15/04/2008 5:28,-11.686,S,127.86,E,-13.781,S,118.715,E,106,-116.06,-99.99,29.9,29.22,1900.8,8.42,15727.61,5.67,81.44,1.48
76034a,15/04/2008 8:36,-11.792,S,127.94,E,-11.887,S,129.837,E,106,-114.6,27.61,29.95,29.21,1899.9,14.67,15742.28,3.13,81.57,4.68
76034a,15/04/2008 8:56,-11.68,S,127.899,E,-15.942,S,109.292,E,106,-115,26.84,29.91,29.23,1904.4,13.24,15755.52,0.34,81.58,39.17
76034a,15/04/2008 11:59,-11.638,S,127.868,E,-4.251,S,160.418,E,106,-115.92,-99.99,29.85,29.22,1904.9,5.77,15761.29,3.06,81.71,1.89
76034a,15/04/2008 13:34,-11.636,S,127.964,E,-15.241,S,111.954,E,106,-112,26.6,29.97,29.29,1913,10.47,15771.76,1.57,81.78,6.65
76034a,15/04/2008 21:23,-11.676,S,128.066,E,-5.543,S,100.902,E,106,-107.04,27.22,30.02,29.26,1918.7,11.98,15783.74,7.83,82.1,1.53
76034a,16/04/2008 8:40,-11.555,S,128.267,E,-14.802,S,114.257,E,107,-76.53,28.61,30.1,29.35,1944.1,25.72,15809.46,11.28,82.57,2.28
76034a,16/04/2008 15:14,-11.592,S,128.192,E,-22.427,S,77.176,E,107,-94.96,28.96,30.06,29.28,1935.2,9.16,15818.62,6.56,82.85,1.4
76034a,17/04/2008 0:29,-11.617,S,128.415,E,-15.354,S,139.314,E,108,-55.28,29.88,30.15,29.42,1952.2,24.48,15843.1,9.25,83.23,2.65
76034a,17/04/2008 2:01,-11.57,S,128.316,E,-3.494,S,92.588,E,108,-66.55,29.89,30.11,29.4,1947.2,12,15855.1,1.53,83.3,7.82
76034a,17/04/2008 7:43,-11.603,S,128.568,E,-5.258,S,152.408,E,108,-48.53,29.96,30.13,29.41,1966.1,27.72,15882.82,5.69,83.53,4.87
76034a,17/04/2008 16:19,-11.429,S,128.514,E,-15.135,S,144.971,E,108,-41.38,30.06,30.04,29.48,1973.8,20.24,15903.06,8.6,83.89,2.35
76034a,17/04/2008 18:02,-11.438,S,128.559,E,-4.202,S,96.369,E,108,-41,30.04,30.02,29.49,1977,5.01,15908.07,1.72,83.96,2.92
76034a,18/04/2008 19:28,-11.423,S,128.823,E,-14.523,S,142.191,E,109,-55.38,30.03,30.12,29.41,2000.3,28.85,15936.92,25.43,85.02,1.13
76034a,18/04/2008 23:55,-11.4,S,128.846,E,-19.429,S,166.34,E,109,-56.76,30,30.15,29.45,2003.9,3.59,15940.51,4.45,85.21,0.81
76034a,19/04/2008 1:29,-11.387,S,128.87,E,-8.783,S,118.499,E,110,-58,30.16,30.2,29.48,2006.8,2.99,15943.5,1.58,85.27,1.9
76034a,19/04/2008 8:09,-11.404,S,128.99,E,-10.962,S,130.885,E,110,-61.4,30.26,30.22,29.49,2015.8,13.23,15956.73,6.66,85.55,1.99
76034a,19/04/2008 19:19,-11.406,S,129.172,E,-15.637,S,147.342,E,110,-64,30.18,30.18,29.54,2031.2,19.86,15976.59,11.18,86.02,1.78
76034a,20/04/2008 4:33,-11.393,S,129.316,E,-7.232,S,143.237,E,111,-61.02,30.29,30.11,29.54,2044.4,15.78,15992.37,9.23,86.4,1.71
76034a,20/04/2008 9:37,-11.259,S,129.308,E,-20.804,S,88.033,E,111,-63.24,29.82,30.1,29.38,2053,14.94,16007.31,5.06,86.61,2.95
76034a,20/04/2008 15:51,-11.317,S,129.308,E,-18,S,159.162,E,111,-62,30.01,30.09,29.39,2048.9,6.46,16013.77,6.24,86.87,1.04
76034a,20/04/2008 20:50,-11.412,S,129.747,E,-5.408,S,104.196,E,111,-42.18,29.82,30.14,29.59,2080.1,49.06,16062.83,4.98,87.08,9.85
76034a,20/04/2008 23:02,-11.457,S,129.456,E,-22.221,S,179.178,E,111,-54.85,30.19,30.17,29.54,2052,32.14,16094.97,2.2,87.17,14.61
76034a,21/04/2008 20:32,-11.182,S,129.529,E,-6.7,S,110.702,E,112,-62.02,29.54,30.15,29.42,2077.2,31.63,16126.6,21.5,88.07,1.47
76034a,22/04/2008 0:18,-11.346,S,129.909,E,-13.841,S,141.107,E,113,-34.81,29.83,30.05,29.64,2098.6,45.32,16171.92,3.77,88.22,12.01
76034a,22/04/2008 2:00,-11.368,S,129.935,E,-3.124,S,92.689,E,113,-30.82,29.82,30.12,29.69,2099.4,3.75,16175.67,1.69,88.3,2.22
76034a,22/04/2008 20:26,-11.269,S,129.993,E,-7.927,S,115.822,E,113,-34.56,29.84,30,29.56,2111.1,12.71,16188.38,18.44,89.06,0.69
76034a,23/04/2008 7:23,-11.161,S,130.129,E,-5.954,S,152.587,E,114,-30.46,29.19,29.63,29.49,2130.2,19.11,16207.49,10.96,89.52,1.74
76034a,23/04/2008 8:48,-11.21,S,130.72,E,-13.158,S,121.957,E,114,-15.4,29.33,29.63,29.52,2178.4,64.77,16272.26,1.41,89.58,45.8
76034a,23/04/2008 14:17,-11.04,S,130.432,E,-16.794,S,104.049,E,114,-21.72,29.23,29.66,29.54,2164.7,36.71,16308.97,5.48,89.81,6.7
76034a,25/04/2008 5:28,-11.058,S,130.633,E,-13.946,S,117.856,E,116,-27.51,29.45,29.62,29.63,2180.9,22.05,16331.02,39.19,91.44,0.56
76034a,25/04/2008 7:00,-11.004,S,130.55,E,-3.4,S,163.513,E,116,-30.52,29.48,29.58,29.65,2177.3,10.88,16341.9,1.53,91.5,7.11
76034a,25/04/2008 8:41,-11.025,S,130.848,E,-14.669,S,115.045,E,116,-33,29.5,29.78,29.56,2201.9,32.65,16374.55,1.68,91.57,19.48
76034a,25/04/2008 9:35,-11.101,S,130.724,E,-18.676,S,96.786,E,116,-24.88,29.53,29.71,29.5,2186,15.97,16390.52,0.91,91.61,17.52
76034a,25/04/2008 22:56,-10.982,S,130.781,E,-21.966,S,-179.778,W,116,-37.15,29.43,29.64,29.51,2198.9,14.64,16405.16,13.35,92.17,1.1
76034a,26/04/2008 0:35,-10.982,S,130.524,E,-11.401,S,132.398,E,117,-32.6,30.25,29.55,29.63,2176.6,28.08,16433.24,1.65,92.24,17.05
76034a,26/04/2008 2:15,-11.001,S,130.754,E,-3.702,S,97.802,E,117,-34.88,30.29,29.64,29.48,2195.3,25.22,16458.46,1.66,92.31,15.19
76034a,26/04/2008 7:37,-11.028,S,130.999,E,-5.456,S,155.865,E,117,-30.7,30.69,29.81,29.54,2214.9,26.94,16485.4,5.37,92.53,5.02
76034a,27/04/2008 5:00,-10.352,S,132.109,E,-12.032,S,127.268,E,118,-72.88,28.08,29.28,29,2357.3,142.84,16628.24,21.39,93.42,6.68
76034a,27/04/2008 19:20,-11.191,S,130.701,E,-14.468,S,143.904,E,118,-16.54,29.55,29.64,29.53,2178,180.08,16808.32,14.33,94.02,12.57
76034a,27/04/2008 23:54,-10.953,S,131.237,E,-15.484,S,151.691,E,118,-34.64,29.15,29.62,29.43,2240.8,64.27,16872.59,4.57,94.21,14.05
76034a,28/04/2008 1:30,-11.109,S,130.912,E,-8.204,S,119.78,E,119,-23.92,29.07,29.8,29.54,2201.9,39.53,16912.12,1.6,94.27,24.73
76034a,28/04/2008 1:35,-10.946,S,131.272,E,-4.742,S,103.415,E,119,-35.48,29.61,29.55,29.35,2244.3,43.32,16955.44,0.08,94.28,563
76034a,28/04/2008 12:21,-10.924,S,131.521,E,-4.928,S,158.581,E,119,-35.56,29.37,29.12,29.37,2267.7,27.32,16982.76,10.78,94.73,2.53
76034a,28/04/2008 19:25,-10.847,S,131.856,E,-14.749,S,150.289,E,119,-41.36,29.66,28.98,29.23,2302.4,37.61,17020.37,7.05,95.02,5.33
76034a,28/04/2008 23:24,-10.82,S,131.542,E,-21.245,S,178.983,E,119,-45.6,28.8,28.98,29.2,2276.4,34.46,17054.83,3.99,95.19,8.64
76034a,29/04/2008 1:14,-10.881,S,131.507,E,-6.801,S,113.256,E,120,-40.14,29.51,29.09,29.32,2269.3,7.79,17062.62,1.83,95.26,4.26
76034a,29/04/2008 7:58,-10.898,S,131.426,E,-8.62,S,141.769,E,120,-39.12,29.73,29.29,29.36,2261.1,9.05,17071.67,6.74,95.54,1.34
76034a,29/04/2008 9:34,-10.835,S,131.684,E,-20.638,S,88.848,E,120,-43.8,29.63,28.91,29.29,2288,29.06,17100.73,1.59,95.61,18.23
76034a,29/04/2008 13:36,-10.987,S,131.615,E,-13.176,S,121.641,E,120,-28.58,29.83,29.23,29.39,2271.9,18.52,17119.25,4.04,95.78,4.58
76034a,29/04/2008 23:14,-10.806,S,131.871,E,-19.321,S,170.977,E,120,-46.92,29.48,28.93,29.24,2306.4,34.48,17153.73,9.63,96.18,3.58
76034a,30/04/2008 0:51,-10.914,S,131.786,E,-8.922,S,122.962,E,121,-34.16,29.09,29.47,29.45,2291.8,15.19,17168.92,1.61,96.25,9.45
76034a,30/04/2008 9:20,-10.893,S,131.94,E,-16.821,S,104.737,E,121,-34.61,29.02,29.23,29.29,2306.9,16.99,17185.91,8.49,96.6,2
76034a,30/04/2008 13:06,-10.824,S,131.616,E,-10.211,S,133.406,E,121,-44.58,29.16,29.46,29.25,2282.7,36.24,17222.15,3.77,96.76,9.6
76034a,1/05/2008 7:28,-10.88,S,132.257,E,-7.207,S,148.085,E,122,-28.4,28.89,29.12,28.09,2335.9,70.35,17292.5,18.36,97.52,3.83
76034a,1/05/2008 12:50,-10.869,S,132.336,E,-8.474,S,143.197,E,122,-26.72,28.95,29.13,28.07,2343.7,8.72,17301.22,5.37,97.75,1.62
76034a,2/05/2008 15:28,-10.862,S,132.583,E,-18.893,S,167.932,E,123,-25.83,29.26,29,28.01,2366.2,27.01,17328.23,26.63,98.86,1.01
76034a,2/05/2008 23:47,-10.846,S,132.766,E,-15.036,S,151.819,E,123,-35.27,28.63,28.82,27.98,2383.7,20.09,17348.32,8.32,99.2,2.42
76034a,3/05/2008 5:42,-10.86,S,132.771,E,-16.515,S,107.958,E,124,-34.14,-99.99,28.8,27.94,2383.3,1.65,17349.97,5.92,99.45,0.28
76034a,3/05/2008 8:09,-10.879,S,132.766,E,-9.614,S,138.467,E,124,-34.04,-99.99,28.79,27.9,2381.6,2.18,17352.15,2.45,99.55,0.89
76034a,3/05/2008 13:47,-10.844,S,132.892,E,-14.529,S,116.653,E,124,-32,-99.99,28.95,28.08,2395.2,14.32,17366.47,5.64,99.79,2.54
76034a,3/05/2008 19:08,-10.816,S,132.877,E,-16.52,S,158.929,E,124,-33.42,-99.99,28.94,28.08,2395.6,3.52,17369.99,5.34,100.01,0.66
76034a,4/05/2008 5:34,-10.852,S,133.052,E,-15.543,S,112.426,E,125,-12.65,28.38,28.99,27.94,2409.1,19.55,17389.54,10.43,100.44,1.87
76034a,4/05/2008 13:47,-10.818,S,133.051,E,-17.323,S,103.656,E,125,-19.82,28.41,29,28.01,2411.1,3.79,17393.33,8.22,100.79,0.46
76034a,4/05/2008 15:03,-10.75,S,133.184,E,-20.587,S,178.132,E,125,-36.04,28.82,29.09,28.12,2427.4,16.4,17409.73,1.27,100.84,12.9
76034a,4/05/2008 20:27,-10.787,S,133.254,E,-8.28,S,121.981,E,125,-38.02,28.72,28.96,28.29,2431.4,8.69,17418.42,5.39,101.06,1.61
76034a,5/05/2008 0:23,-10.785,S,133.35,E,-13.979,S,147.923,E,126,-42.9,29.65,29.02,28.39,2440.2,10.5,17428.92,3.94,101.23,2.67
76034a,5/05/2008 8:26,-10.694,S,133.314,E,-13.528,S,121.502,E,126,-47.26,29.72,29.19,28.41,2442.7,10.87,17439.79,8.05,101.56,1.35
76034a,5/05/2008 22:48,-10.774,S,133.647,E,-21.268,S,-178.935,W,126,-54.38,29.6,29.13,28.41,2467.9,37.49,17477.28,14.37,102.16,2.61
76034a,6/05/2008 1:35,-10.575,S,133.707,E,-5.191,S,111.214,E,127,-63.71,29.05,28.97,28.32,2485.7,23.1,17500.38,2.78,102.28,8.32
76034a,6/05/2008 16:28,-10.63,S,134.019,E,-11.758,S,139.419,E,127,-65.2,29.35,28.97,28.47,2510.6,34.68,17535.06,14.89,102.9,2.33
76034a,6/05/2008 19:37,-10.5,S,133.83,E,-12.859,S,144.554,E,127,-68,29.16,29.05,28.33,2501.5,25.24,17560.3,3.14,103.03,8.04
76034a,7/05/2008 1:47,-10.485,S,134.015,E,-1.782,S,94.596,E,128,-69.9,28.57,28.85,28.27,2519.2,20.32,17580.62,6.18,103.29,3.29
76034a,7/05/2008 7:54,-10.242,S,134.692,E,-10.99,S,131.353,E,128,-73.48,28.58,28.58,27.86,2595.9,78.91,17659.53,6.12,103.54,12.9
76034a,7/05/2008 19:02,-10.368,S,134.408,E,-13.671,S,149.347,E,128,-71.92,28.6,29.2,28.36,2562.2,34.12,17693.65,11.14,104.01,3.06
76034a,8/05/2008 20:37,-10.342,S,134.63,E,-3.897,S,106.793,E,129,-70.58,28.55,28.73,28.17,2584.1,24.48,17718.13,25.58,105.07,0.96
76034a,10/05/2008 8:58,-10.377,S,135.146,E,-18.951,S,101.611,E,131,-65,26.95,28.26,27.82,2629.2,56.64,17774.77,36.34,106.59,1.56
76034a,10/05/2008 15:46,-10.235,S,134.912,E,-15.698,S,158.86,E,131,-71.9,-99.99,28.47,27.78,2616.4,30.11,17804.88,6.81,106.87,4.42
76034a,10/05/2008 18:28,-10.374,S,134.917,E,-17.6,S,166.204,E,131,-67,27.7,28.37,27.88,2608.4,15.48,17820.36,2.7,106.98,5.73
76034a,11/05/2008 1:31,-10.384,S,135.24,E,-4.804,S,115.996,E,132,-63.96,26.82,28.44,27.76,2637.4,35.38,17855.74,7.04,107.28,5.03
76034a,13/05/2008 6:42,-10.264,S,135.94,E,-2.669,S,165.68,E,134,-59.16,-99.99,28.58,27.73,2709.2,77.82,17933.56,53.2,109.49,1.46
76034a,14/05/2008 15:02,-10.197,S,136.583,E,-19.152,S,176.752,E,135,-58,-99.99,28.7,27.94,2772.9,70.83,18004.39,32.32,110.84,2.19
76034a,25/05/2008 9:23,-9.84,S,140.047,E,-19.532,S,94.828,E,146,-18.07,-99.99,27.03,27.66,3119.8,381.79,18386.18,258.35,121.6,1.48
76034a,25/05/2008 13:09,-9.857,S,140.15,E,-15.845,S,113.58,E,146,-18,-99.99,27.01,27.62,3128.7,11.45,18397.63,3.77,121.76,3.04
76034a,25/05/2008 22:53,-9.77,S,140.211,E,-19.144,S,-176.354,W,146,-16,25.84,27,27.69,3139.3,11.77,18409.4,9.74,122.17,1.21
76034a,26/05/2008 7:13,-9.729,S,140.131,E,-6.593,S,154.413,E,147,-15.78,26.25,27.03,27.65,3133.9,9.89,18419.29,8.32,122.51,1.19
76034a,26/05/2008 12:55,-9.777,S,140.343,E,-13.966,S,123.057,E,147,-14.78,25.83,26.72,27.45,3151.5,23.86,18443.15,5.7,122.75,4.19
76034a,26/05/2008 16:12,-9.787,S,140.575,E,-9.001,S,137.101,E,147,-13,25.72,26.36,27.2,3173.2,25.47,18468.62,3.28,122.89,7.76
76034a,26/05/2008 20:24,-9.759,S,140.465,E,-2.203,S,108.292,E,147,-13,26.6,26.49,27.08,3164.2,12.46,18481.08,4.21,123.06,2.96
76034a,27/05/2008 4:55,-9.717,S,140.563,E,-13.475,S,123.995,E,148,-12,-99.99,26.21,27.15,3175.8,11.72,18492.8,8.52,123.42,1.38
76034a,27/05/2008 23:37,-9.905,S,140.99,E,-12.692,S,153.496,E,148,-11,-99.99,26.28,26.66,3206.6,51.3,18544.1,18.7,124.2,2.74
76034a,28/05/2008 3:07,-9.813,S,140.903,E,-1.385,S,177.344,E,149,-10,-99.99,26.35,26.75,3203.2,14,18558.1,3.5,124.34,4
76034a,28/05/2008 4:42,-9.84,S,140.71,E,-12.556,S,128.849,E,149,-12,-99.99,26.44,26.71,3183.2,21.38,18579.48,1.57,124.41,13.57
76034a,28/05/2008 23:08,-9.82,S,141.59,E,-14.446,S,162.535,E,149,-7,-99.99,25.99,26.2,3268.9,96.55,18676.03,18.45,125.18,5.23
76034a,29/05/2008 1:09,-9.888,S,141.022,E,-5.065,S,119.567,E,150,-10.19,-99.99,26.28,26.67,3210.6,62.75,18738.78,2.01,125.26,31.18
76034a,29/05/2008 2:53,-10.073,S,141.082,E,-0.576,S,-177.761,W,150,-12,26.11,26.28,26.82,3206.5,21.62,18760.4,1.73,125.33,12.52
76034a,29/05/2008 4:35,-10.012,S,140.965,E,-11.632,S,133.821,E,150,-12,-99.99,26.4,26.69,3198.5,14.51,18774.91,1.7,125.4,8.55
76034a,29/05/2008 9:26,-10.627,S,140.852,E,-21.135,S,92.623,E,150,-19,-99.99,26.66,27.2,3155.3,69.57,18844.48,4.86,125.61,14.33
76034a,29/05/2008 20:33,-10.107,S,141.009,E,-4.046,S,113.857,E,150,-13,26.25,26.41,26.79,3197.7,60.38,18904.86,11.12,126.07,5.43
76034a,30/05/2008 0:29,-10.017,S,140.989,E,-6.403,S,124.939,E,151,-12,25.62,26.36,26.74,3200.5,10.26,18915.12,3.93,126.23,2.61
76034a,30/05/2008 13:22,-10.257,S,141.726,E,-14.862,S,120.342,E,151,-10.42,25.96,26.05,26.23,3259.1,85.06,19000.18,12.87,126.77,6.61
76034a,30/05/2008 20:04,-10.217,S,141.257,E,-6.529,S,124.634,E,151,-12,25.96,26.28,26.64,3215.8,51.57,19051.75,6.7,127.05,7.7
76034a,31/05/2008 7:02,-10.341,S,141.176,E,-5.42,S,163.501,E,152,-14,26.11,26.35,26.83,3201.5,16.41,19068.16,10.97,127.51,1.5
76034a,31/05/2008 8:35,-10.338,S,141.25,E,-16.202,S,115.015,E,152,-13,26.07,26.33,26.76,3208.8,8.11,19076.27,1.56,127.57,5.21
76034a,1/06/2008 4:01,-10.434,S,141.259,E,-8.678,S,148.931,E,153,-14,26.16,25.69,25.63,3204.7,10.73,19087,19.43,128.38,0.55
76034a,1/06/2008 6:23,-10.454,S,141.338,E,-3.151,S,172.141,E,153,-13,26.18,25.66,25.58,3211.3,8.93,19095.93,2.37,128.48,3.77
76034a,1/06/2008 16:55,-10.326,S,141.307,E,-4.944,S,118.116,E,153,-12.82,26.1,25.78,25.63,3215,14.65,19110.58,10.54,128.92,1.39
76034a,1/06/2008 19:14,-10.389,S,141.38,E,-11.714,S,147.403,E,153,-12.2,26.02,25.76,25.67,3218.8,10.63,19121.21,2.32,129.01,4.58
76034a,2/06/2008 10:23,-10.649,S,141.417,E,1.028,N,-167.501,W,154,-13,25.83,26.1,25.7,3209,29.22,19150.43,15.15,129.65,1.93
76034a,3/06/2008 0:52,-10.468,S,141.391,E,-4.704,S,116.25,E,155,-13,24.56,25.82,25.61,3215.7,20.35,19170.78,14.48,130.25,1.41
76034a,3/06/2008 0:53,-10.422,S,141.284,E,-7.13,S,126.57,E,155,-13,-99.99,25.66,25.63,3207.7,12.78,19183.56,0.01,130.25,1210.74
76034a,3/06/2008 18:53,-10.432,S,141.344,E,-13.173,S,153.001,E,155,-13,-99.99,25.71,25.61,3213,6.66,19190.22,18,131,0.37
76034a,4/06/2008 0:33,-10.511,S,141.154,E,-9.348,S,137.206,E,156,-15,25.78,25.97,25.71,3190.5,22.58,19212.8,5.66,131.24,3.99
76034a,4/06/2008 0:34,-10.306,S,141.409,E,-5.875,S,125.491,E,156,-12,25.63,25.81,25.68,3225.9,36.06,19248.86,0.02,131.24,2093.81
76034a,4/06/2008 5:10,-10.394,S,141.305,E,-16.42,S,115.55,E,156,-13,25.63,25.76,25.66,3211.2,15.02,19263.88,4.6,131.43,3.27
76034a,4/06/2008 7:06,-10.361,S,141.367,E,-6.008,S,161.003,E,156,-12,25.7,25.76,25.7,3218.9,7.72,19271.6,1.93,131.51,4
76034a,4/06/2008 8:45,-10.361,S,141.29,E,-16.587,S,112.924,E,156,-13,25.61,25.82,25.66,3211.5,8.43,19280.03,1.66,131.58,5.09
76034a,4/06/2008 9:10,-10.26,S,141.316,E,-21.475,S,92.773,E,156,-12,25.79,25.76,25.58,3219.3,11.6,19291.63,0.42,131.59,27.78
76034a,4/06/2008 16:23,-10.358,S,141.403,E,-8.432,S,133.068,E,156,-12,25.61,25.79,25.65,3222.6,14.48,19306.11,7.22,131.9,2
76034a,5/06/2008 0:06,-10.401,S,141.306,E,-9.251,S,136.185,E,157,-13,24.73,25.73,25.65,3211,11.65,19317.76,7.71,132.22,1.51
76034a,5/06/2008 5:00,-10.38,S,141.324,E,-15.017,S,120.658,E,157,-13,24.78,25.79,25.68,3213.8,3.06,19320.82,4.91,132.42,0.62
76034a,5/06/2008 8:55,-10.34,S,141.622,E,-20.644,S,98.078,E,157,-11,25.02,25.84,25.56,3244.8,32.93,19353.75,3.92,132.58,8.41
76034a,5/06/2008 12:35,-10.325,S,141.407,E,-10.882,S,138.913,E,157,-12,24.99,25.81,25.67,3224.7,23.6,19377.35,3.67,132.74,6.44
76034a,5/06/2008 12:37,-10.36,S,141.422,E,-14.416,S,126.934,E,157,-12,24.69,25.82,25.61,3224.3,4.23,19381.58,0.03,132.74,163.74
76034a,5/06/2008 14:34,-10.323,S,141.445,E,-20.776,S,-173.449,W,157,-12,24.65,25.84,25.58,3228.5,4.83,19386.41,1.95,132.82,2.48
76034a,5/06/2008 23:42,-10.372,S,141.351,E,-14.457,S,159.879,E,157,-12.96,24.83,25.77,25.69,3216.8,11.65,19398.06,9.14,133.2,1.27
76034a,6/06/2008 1:21,-10.369,S,141.269,E,-3.921,S,111.828,E,158,-13,26.17,25.83,25.68,3209,8.99,19407.05,1.64,133.27,5.48
76034a,6/06/2008 6:16,-10.346,S,141.325,E,-1.122,S,-176.394,W,158,-12.88,26.28,25.79,25.67,3215.7,6.65,19413.7,4.93,133.47,1.35
76034a,6/06/2008 7:05,-10.338,S,141.348,E,-7.723,S,152.508,E,158,-12.03,26.31,25.78,25.69,3218.3,2.67,19416.37,0.81,133.51,3.28
